Date,Tweet,Country
Tue May 14 08:11:06 +0000 2019,My friends get me all amped up and leave because they have early responsibilities but like how am I ever supposed t\ ,"Buffalo, NY"
Tue May 14 08:11:00 +0000 2019,"It all began in the late 19th century, the folding boxes industry was born and the way today folding boxes wholesal\ ","Manhattan, NY"
Tue May 14 08:11:40 +0000 2019,"   OK but don\'t bad mouth fellow resisters. They\'re just trying to help.""'","Manhattan, NY"
Tue May 14 08:11:37 +0000 2019,"    I hope he gets off milk'""","Rye Brook, NY"
Tue May 14 08:12:09 +0000 2019,magic green plz \\n,"Brooklyn, NY"
Tue May 14 08:11:58 +0000 2019,"   All women wanted to be a boy when young specially if you had brothers...different standards starts at home'""","Bronx, NY"
Tue May 14 08:26:49 +0000 2019,"Anytime my music is on shuffle and Should I Stay Or Should I Go comes on it gives me so much anxiety'""","New York, USA"
Tue May 14 08:41:55 +0000 2019, to all the Manc City fans!\\n\\nI recorded this little song and I wanted to share it in case y\ ,"Manhattan, NY"
Tue May 14 08:41:53 +0000 2019,Look at the GROOM  go.... ,"New York, USA"
Tue May 14 08:41:52 +0000 2019,"  This is one on my favorite Batman moments.\\n#RIPDARWYNCOOKE'""","Brooklyn, NY"
Tue May 14 08:41:48 +0000 2019,"  You\ a spring chicken, young man! Happy Birthday! \","Hewlett, NY"
Tue May 14 08:41:44 +0000 2019,"Anyone awake'""","Selden, NY"
Tue May 14 08:56:39 +0000 2019,"  They come from mice and birds: deer tick - carry Lyme Disease. Kill them all.'""","Bedford, NY"
Tue May 14 08:56:30 +0000 2019,"how are u so fucking sexy'""","Queens, NY"
Tue May 14 08:56:56 +0000 2019,"damit baby i b feelin lik id do anything for u'""","Queens, NY"
Tue May 14 08:56:52 +0000 2019, \,"Bronx, NY"
Tue May 14 08:57:22 +0000 2019,   The only people who want to continue with this HOAX are the Hatefu\ ,"Queens, NY"
Tue May 14 08:57:20 +0000 2019,Construction on #SIM7SIM9SIM33 NB at West Street and N Moore Street ,"Manhattan, NY"
Tue May 14 08:57:18 +0000 2019,i wake up everyday around this time \,"Staten Island, NY"
Tue May 14 08:57:08 +0000 2019,Ready to clock out \,"New York, USA"
Tue May 14 09:12:00 +0000 2019,  I do hope there was action taken here? ,"Brighton, NY"
Tue May 14 09:12:29 +0000 2019,NEW NOW ON THE SKINCARMA BLOG | PRODUCTS I LOVE : FOREO UFO SMART MASK DEVICE | Link in bio \ ,"Brooklyn, NY"
Tue May 14 09:26:50 +0000 2019,  What is a \ approach\ to saving the planet as advocated by #gopjoe Biden anyway? We save ha\ ,"Brooklyn, NY"
Tue May 14 09:27:08 +0000 2019,PATH:  Path: Newark/World Trade normal transit services resumed at World Trade Ctr #traffic ,"Manhattan, NY"
Tue May 14 09:26:58 +0000 2019,"   For a RB'""","Queens, NY"
Tue May 14 09:26:55 +0000 2019,Every Dozen DONUTS is 50\ off and we will make it a Baker\'s Dozen (13)!! \ #churro #cherry #chocolatecream\ ,"Amherst, NY"
Tue May 14 09:27:26 +0000 2019,"  Ah. These shenanigans... (I gave extra credit for the signature, blaming it on someone\ ","New York, NY"
Tue May 14 09:27:21 +0000 2019,Why is #tRump trying to start a war with #Iran when he hasn\ eradicated the #AmericanFarmer yet? One war at a time\ ,"New York, USA"
Tue May 14 09:27:21 +0000 2019,"Cleared: Closure on #BrooklynBatteryTunnel'""","Manhattan, NY"
Tue May 14 09:27:13 +0000 2019,"Sex & identity integrated \\nAs a metric of base domination\\nIs a way souls are humiliated\\nFurthering people\ moral depredation'""","Queens, NY"
Tue May 14 09:27:12 +0000 2019,"'""If this is coffee, please bring me some tea; but if this is tea, please bring me some coffee."" -\ Lincoln  ","Saratoga Springs, NY"
Tue May 14 09:27:11 +0000 2019,"  They were unarmed prisoners of war, lords of noble houses.'""","Yonkers, NY"
Tue May 14 09:41:57 +0000 2019,     Good morning!! #naturephotography #breakfast\ ,"Castleton-on-Hudson, NY"
Tue May 14 09:41:56 +0000 2019,"I\ trying to break the habit of saying nothing in sticky situations where idk what to say. I\ never learn if I never try.'""","Bronx, NY"
Tue May 14 09:41:54 +0000 2019,"I think the week between Mother\'s Day and May 20th is the longest, most emotionally unstable week of my year. #SoManyCrying #Ugh""'","Syosset, NY"
Tue May 14 09:41:49 +0000 2019,Drivin trucks this mornin... Loadin up soon. ,"Brighton, NY"
Tue May 14 09:41:39 +0000 2019,,"Bronx, NY"
Tue May 14 09:41:34 +0000 2019,Absolutely! ,"Bronx, NY"
Tue May 14 09:41:25 +0000 2019,Students monitoring their own growth against their own prior successes  #effectsize ,"Greece, NY"
Tue May 14 09:41:25 +0000 2019,That\ one supersized price tag. ,"Buffalo, NY"
Tue May 14 09:42:16 +0000 2019,"Congratulations on an amazing career, Mr.Pelin!  #rangerpride\ ","Greece, NY"
Tue May 14 09:42:04 +0000 2019," Love Me or Leave Me closely followed by her other 38 films'""","Queens, NY"
Tue May 14 09:42:44 +0000 2019,Sneak peek at a study by our excellent resident Apoorva Ramaswamy  and our  colleague\ ,"Manhattan, NY"
Tue May 14 09:42:44 +0000 2019,"I\'m at American Airlines in Jamaica, NY ","Queens, NY"
Tue May 14 09:42:37 +0000 2019,  All lies. There is inflation and once again Trump Administration will have to bail out farmer\ ,"Staten Island, NY"
Tue May 14 09:42:33 +0000 2019,Celebrating Madison VanDenburg   Gimme an \ an \ a \ you g\ ,"Latham, NY"
Tue May 14 09:42:29 +0000 2019,"  I could definitey unserstand the latter with Russell Wilson at the helm'""","Manhattan, NY"
Tue May 14 09:42:28 +0000 2019,  This is pretty simple.\\n\\nBama>LSU>ND>UF>BC\\n\\nDefensively:\\nBama>ND>LSU>UF>BC\\n\\nPlaying at BC\ ,"Utica, NY"
Tue May 14 09:57:12 +0000 2019,Today on the  Show w/     - we are giving away ticke\ ,"New York, USA"
Tue May 14 09:57:09 +0000 2019,"   That would be looking west, it\'s a sunset. 25min from where I live.""'","Lockport, NY"
Tue May 14 09:57:28 +0000 2019,"It was slow at work so I decided to look up the next time October 3rd will be on a Wednesday\ case anyone was curious, it\ in 2029'""","Manhattan, NY"
Tue May 14 09:57:26 +0000 2019,"  Just another law the Republicans want to change.  is nervous  is getting too close!'""","Staten Island, NY"
Tue May 14 09:57:43 +0000 2019," St.Johns,needs this kid.rugged defender, scores in buckets'""","Smithtown, NY"
Tue May 14 09:57:40 +0000 2019,You\'ve got to love Africans. We bring colour and life to everything.\\n.\\n.\\n.\\n\\nDealafriq manages all your courier  log\ ,"Manhattan, NY"
Tue May 14 09:57:39 +0000 2019, Ni sus familias votan por ellos \,"Bronx, NY"
Tue May 14 09:57:34 +0000 2019,  Just because ND might not have been one of the 4 best teams doesn\'t mean they didn\'t b\ ,"Utica, NY"
Tue May 14 10:11:49 +0000 2019," #EOD'""","Queens, NY"
Tue May 14 10:11:45 +0000 2019,"  It\ over Nancy , the American people are siding with the President now , we are ro\ ","Glens Falls, NY"
Tue May 14 10:11:42 +0000 2019,"Accident cleared in #StatenIsland on I-278 EB at Fingerboard Rd, stopped traffic back to Rt-440, delay of 81 mins #traffic'""","Staten Island, NY"
Tue May 14 10:11:37 +0000 2019,Today\ the day.  This #TenantTuesday we\ bringing 35 buses from around the state to tell Albany that the\ ,"Latham, NY"
Tue May 14 10:11:20 +0000 2019,My little bambino Namaste his own page. Follow his daily adventures and he tries to handle and cope with his new fo\ ,"Brooklyn, NY"
Tue May 14 10:11:16 +0000 2019,"Theory of the day: if I dress like a sunflower, the sun come out. \ \ \ \ #CBD #CBDOil #FoxNews\ ","Manhattan, NY"
Tue May 14 10:12:23 +0000 2019,"I rolled a joint to put me back to sleep but I think ima just stay up and get my day started..'""","Bronx, NY"
Tue May 14 10:12:23 +0000 2019,"Cleared: Closure on #QueensboroBridge EB at Queens Bound'""","Manhattan, NY"
Tue May 14 10:12:23 +0000 2019, AMEN ,"Brooklyn, NY"
Tue May 14 10:12:23 +0000 2019,"BDS Blogg: Hvitvasking og Melodi Grand Prix, av Eddie Whyte  ","Manhattan, NY"
Tue May 14 10:12:21 +0000 2019,Surprised Google hasnt censored this since the tend to do the work of the CCP when asked. \\n\\n,"Manhattan, NY"
Tue May 14 10:27:13 +0000 2019," Yes he did. I guess he felt he was getting to old for Sesame Street!'""","Staten Island, NY"
Tue May 14 10:27:09 +0000 2019,"I put some catnip on the kitties tower and captured pics \ @ Southport, New York ","Southport, NY"
Tue May 14 10:27:09 +0000 2019," Honestly I am not sure about how he would fit in with the squad for next season. Should be interesting'""","Brooklyn, NY"
Tue May 14 10:27:04 +0000 2019,"Yes, once more the idiot press has successfully placed an image of the wrong plane with the article. SMH This one e\ ","Glens Falls, NY"
Tue May 14 10:26:58 +0000 2019,"  Awesome season coach!'""","New York, USA"
Tue May 14 10:26:57 +0000 2019,Cuomo is a lying bitch we should\ got him tf out when we had the chance but that ole marijuana spiel saves his as\ ,"Manhattan, NY"
Tue May 14 10:26:56 +0000 2019,They will try and kill the NEW YOU by telling everyone about the OLD YOU but FU*K EM...U keep DOING U!\\n          \ ,"Brooklyn, NY"
Tue May 14 10:26:53 +0000 2019,"[#NewYork, NY \ Look who just followedme! on #TWITTER  \\n Segue voc\ ","New York, USA"
Tue May 14 10:26:52 +0000 2019,Guao ,"Manhattan, NY"
Tue May 14 10:26:51 +0000 2019,New Album coming out on the 27th of May! You can pre-save the album with the provided link.\ ,"New York, USA"
Tue May 14 10:26:51 +0000 2019, How do you typically decide if a hot/streaking team is going to keep it up or if they\'re getting overvalu\ ,"Utica, NY"
Tue May 14 10:26:50 +0000 2019, She had a chance to hit him too. While Hitler was waving like a dork in his Calvin and Hobbes ass time machine. \,"Queens, NY"
Tue May 14 10:26:47 +0000 2019," The problem is that decades ago, news became a profit center that was 24 hours long. They needed the news\ ","Delmar, NY"
Tue May 14 10:26:39 +0000 2019,"I feel like shit!!!!!'""","Patchogue, NY"
Tue May 14 10:26:37 +0000 2019,"Rise & grind @ New York, New York ","Manhattan, NY"
Tue May 14 10:26:31 +0000 2019,"I had one (1) cbd seltzer and NyQuil, and I do not remember falling asleep. Almost feel like a human again'""","Queens, NY"
Tue May 14 10:26:27 +0000 2019,"Meanwhile is there even one Republican running against Trump?\\n\\nOr are they all being blackmailed with kompromat to stay out?'""","Buffalo, NY"
Tue May 14 10:26:27 +0000 2019,"I find myself making sarcastic tweets about the Buccos way too often, anyways #LetsGoBucs ","New York, USA"
Tue May 14 10:26:21 +0000 2019,Incident on #GrandCentralParkway WB from Bell Boulevard to Union Turnpike ,"Queens, NY"
Tue May 14 10:26:19 +0000 2019,"Cleared: Incident on #SprainBrookStateParkway NB at Exit   - Jackson Avenue'""","Ardsley, NY"
Tue May 14 10:26:11 +0000 2019,"Boba boba boba \ include matcha, milk tea, cold brew, golden milk and \ ube (purp\ ","Manhattan, NY"
Tue May 14 10:25:58 +0000 2019,Humacao Reverdece  ,"Manhattan, NY"
Tue May 14 10:25:55 +0000 2019,"10\ Commission piece for  relatedcos #thepointlic #abstract #art #degrupo @ Hunters Point, Queens ","Queens, NY"
Tue May 14 10:25:52 +0000 2019,The Inconvenient Truth About the Democratic Party  via ,"Dix Hills, NY"
Tue May 14 10:25:49 +0000 2019,"'Isaiah 52\\n\\n""A continuation from Monday\\\'s #scripture""\\n\\nI had suspected it and the Lord\\\'s Word confirms it\\n\\nWe went d\ ","Manhattan, NY"
Tue May 14 10:25:45 +0000 2019,"My start to a new beginning'""","Myers Corner, NY"
Tue May 14 10:25:42 +0000 2019,All are Welcome \ Bariatric Support Group tonight 6-8pm\\n6pm Pre/op 7pm Post/op at The Hampton Inn 2000 North Ocean\ ,"Ronkonkoma, NY"
Tue May 14 10:25:41 +0000 2019,"The girls team fell to Canandaigua last night 85-42, ending their season at 4-1. Abby R. won the TJ and Monique Har\ ","Irondequoit, NY"
Tue May 14 10:25:33 +0000 2019,"'""A Dog\\\'s Journey"" ","Brooklyn, NY"
Tue May 14 10:25:27 +0000 2019," Probably!'""","Staten Island, NY"
Tue May 14 10:25:26 +0000 2019,"A Look at Preventing Dementia as You Grow Older'""","Manhattan, NY"
Tue May 14 10:25:22 +0000 2019,Brother got murdered ill never have another friend \,"Depew, NY"
Tue May 14 10:25:22 +0000 2019,Incident on #I278 EB from Exit 4- Forest Avenue; I-278 to Fingerboard Road; Verrazano Narrows Bridge ,"Staten Island, NY"
Tue May 14 10:25:21 +0000 2019,Incident on #I278 EB from Shore Parkway; Belt System - Shore Parkway to Exit 28B - Brooklyn Bridge ,"Brooklyn, NY"
Tue May 14 10:25:19 +0000 2019,"Cleared: Incident on #I278 WB at 30th Avenue'""","Queens, NY"
Tue May 14 10:25:19 +0000 2019,"Cleared: Construction on #I95 NB at Country Club Road'""","Bronx, NY"
Tue May 14 10:25:12 +0000 2019,,"Ronkonkoma, NY"
Tue May 14 10:25:10 +0000 2019, Oh dear!\ good for a peace monger!\,"Hamilton, NY"
Tue May 14 10:25:09 +0000 2019," She seems super sweet!'""","Collins, NY"
Tue May 14 10:25:05 +0000 2019,,"Ronkonkoma, NY"
Tue May 14 10:25:05 +0000 2019,"We\ doing it all wrong, it has all gone wrong. ","Queens, NY"
Tue May 14 10:24:58 +0000 2019," Hello toi'""","Brooklyn, NY"
Tue May 14 10:24:58 +0000 2019," No not one bit!'""","Staten Island, NY"
Tue May 14 10:24:53 +0000 2019,"Lane closures removed in #Bronx:OnTheBrucknerExpwy on I-95 NB between E Tremont Ave and Country Club Rd, stop and... ","Bronx, NY"
Tue May 14 10:27:46 +0000 2019, YESSSSSSSSS \,"Coram, NY"
Tue May 14 10:27:34 +0000 2019,"Accident cleared in #Queens:OnTheB.q.e on I-278 WB approaching 30th Ave, stop and go traffic back to The Grand Ce... ","Queens, NY"
Tue May 14 10:27:30 +0000 2019, It\ a double hit. Prices will go up while your IRA or market investments go down. The \ deal m\ ,"Armonk, NY"
Tue May 14 10:27:27 +0000 2019,"Iced coffee from stewarts has more caffeine than any coffee I\ ever had lmao'""","Lincoln Park, NY"
Tue May 14 10:27:23 +0000 2019,#BlueLightning #YngwieMalmsteen #\,"Queens, NY"
Tue May 14 10:27:22 +0000 2019,"   True,  but as in another series we know and love..writers change things at their\ ","Brooklyn, NY"
Tue May 14 10:27:21 +0000 2019,Incident on #BeltSystemSouthernParkway WB from 150th Street; Ramp to Lefferts Boulevard ,"Queens, NY"
Tue May 14 10:27:15 +0000 2019, Lindsey you look Absolutely Grogous and Stunning love your outfit it is so Amazing \,"Utica, NY"
Tue May 14 10:42:40 +0000 2019," If worst case Is nobody gives a damn, there is no pressure. Go for it!'""","New York, USA"
Tue May 14 10:42:39 +0000 2019," Yummy'""","Harrison, NY"
Tue May 14 10:42:33 +0000 2019,Dogs of leisure. \\n#getoffthecouch ,"Manhattan, NY"
Tue May 14 10:42:32 +0000 2019,John McCane is disappointed and will haunt  for backing ANOTHER Dictator! So \ is what SOUTH C\ ,"Saratoga Springs, NY"
Tue May 14 10:42:30 +0000 2019,Jon snow is king ,"Cheektowaga, NY"
Tue May 14 10:42:29 +0000 2019, Love this cutie sooo much \,"New York, USA"
Tue May 14 10:42:59 +0000 2019,With the way things are going in the        ,"Bronx, NY"
Tue May 14 10:42:59 +0000 2019,Basically... hmm and it\ just about mid May! #reallife #Ineedwarmweather ,"Lakeview, NY"
Tue May 14 10:42:52 +0000 2019," When are all the Jewish people in this country gonna wake up and turn their backs on the Dems!'""","Myers Corner, NY"
Tue May 14 10:42:43 +0000 2019,"Some may say that I am a dreamer,  but I am not the only one. #believe #itsnotover #seebeyond #turnthepage\ ","Queens, NY"
Tue May 14 10:42:42 +0000 2019,"I saw someone say that Arya will kill Danaerys and she\ the green eyes from the prophecy and now I\ just...ready'""","Manhattan, NY"
Tue May 14 10:57:17 +0000 2019,You have a problem with those fucking idiots running the GWB. Why don\ you fucking work on that instead? The way y\ ,"Manhattan, NY"
Tue May 14 10:57:16 +0000 2019," You know I\ always down for Tuesday/Wednesday shenanigans!'""","Manhattan, NY"
Tue May 14 10:57:15 +0000 2019, We are doing the Saudi\'s bidding Bolton is a wingnut and 45 is a baffoon perfect storm for a war. T\ ,"Buffalo, NY"
Tue May 14 10:57:12 +0000 2019,"Sad news. Thank you  for the great education, caring teachers, important friendships and good memories. Onl\ ","Eastchester, NY"
Tue May 14 10:57:11 +0000 2019,"  He\ gotta be kicking himself every day for not running in \ after all.'""","Manhattan, NY"
Tue May 14 10:57:09 +0000 2019, And thank you for helping me feel better. \,"Brockport, NY"
Tue May 14 10:57:07 +0000 2019,  That isn\ even true of the last 30 days. (I know. I know. Bernie provoking Congress to tell T\ ,"Brooklyn, NY"
Tue May 14 10:56:53 +0000 2019,,"Manhattan, NY"
Tue May 14 10:56:52 +0000 2019,"  Really? You KNOW this to be true?'""","Manhattan, NY"
Tue May 14 10:56:50 +0000 2019,"Is it inappropriate to wear a migraine patch on my head at work?'""","St James, NY"
Tue May 14 10:56:48 +0000 2019,pix11news  is live at the Bronx Botanical Garden In her continuing series for Bronx Week live.\ ,"Bronx, NY"
Tue May 14 10:56:45 +0000 2019,Swan Dive on the Bench Mat as a mat\\n\\n#rhinebeckpilates #rhinebeck #pilates #swandive #benchmat #pilatesmat\ ,"Rhinebeck, NY"
Tue May 14 10:56:44 +0000 2019,"When a photographer I know and like unfollows me on Instagram it legit hurts.'""","New York, USA"
Tue May 14 10:56:42 +0000 2019,2 more work days until I get to see Christopher \,"Lake Grove, NY"
Tue May 14 10:56:41 +0000 2019,   Like you I am in New York.  As a small business owner I have been buy\ ,"Port Jervis, NY"
Tue May 14 10:56:40 +0000 2019,"  Bingo'""","Brooklyn, NY"
Tue May 14 10:56:36 +0000 2019, Good idea. It\ just so weird to me that I had a dream that it was a dream. But at the same time I also\ ,"New York, USA"
Tue May 14 10:56:35 +0000 2019," Freak'""","Levittown, NY"
Tue May 14 10:56:34 +0000 2019,"'Instead of ""dad"", you can say ""malm"". It makes it more equal to ""mom"" and means ""gold"" in Swedish \ desu\''","Washington Heights, NY"
Tue May 14 10:56:29 +0000 2019,"Live in the light ... @ NEW YORK CITY -\\n\\n\'In the midst of movement and chaos, keep stillness inside of you.\' - Deep\ ","Manhattan, NY"
Tue May 14 10:56:27 +0000 2019,War Crime!: Placing a Note in the Western Wall: ,"Manhattan, NY"
Tue May 14 10:56:26 +0000 2019,Hmmmmm ,"New York, USA"
Tue May 14 10:56:26 +0000 2019, Lol stole a REDBULL? They was bored to death I see & wanted to get tipsy\ Red bull is closest you\ ,"Brooklyn, NY"
Tue May 14 10:56:22 +0000 2019,      thank youuu \,"Manhattan, NY"
Tue May 14 10:56:21 +0000 2019," Wtf lol'""","Queens, NY"
Tue May 14 10:56:19 +0000 2019,"   Yep'""","Clay, NY"
Tue May 14 10:56:18 +0000 2019,Check out today\ . talk. What will I present? . #IBMer \\n. . ,"Manhattan, NY"
Tue May 14 10:56:18 +0000 2019," No way lol'""","Manhattan, NY"
Tue May 14 10:56:14 +0000 2019,7th Grade Families: Info session on preparing for High School Auditions ,"Brooklyn, NY"
Tue May 14 10:56:14 +0000 2019,Our \ selection is growing daily. We have \ \ \ \ \ & more. We are al\ ,"Oneonta, NY"
Tue May 14 10:56:13 +0000 2019,When it hurts to smile ...  ,"Manhattan, NY"
Tue May 14 10:56:11 +0000 2019, happy birthday  \,"Manhattan, NY"
Tue May 14 10:56:11 +0000 2019,"I sure do got on uggs and my bubble coat.'""","Long Beach, NY"
Tue May 14 10:56:09 +0000 2019,"good morning Knicks fans....LETS GET THIS MONEY TONIGHT'""","Staten Island, NY"
Tue May 14 10:56:05 +0000 2019,so im really into rammstein now and  is such a rammstan showing me all these videos and songs and a\ ,"Manhattan, NY"
Tue May 14 10:56:04 +0000 2019,"Meet writer/ artist Lorraine Devon Wilke and her new book The Alchemy of Noise. We went there about race, politics\ ","Manhattan, NY"
Tue May 14 10:56:02 +0000 2019,"First day. Nervous af.'""","Saratoga Springs, NY"
Tue May 14 10:55:57 +0000 2019, Yummmay \ ,"Manhattan, NY"
Tue May 14 10:55:55 +0000 2019,Ubers that drive you straight into traffic even when you warn them...\\n<<<\\n\\n7 min journey. We 15 and counting. \\n\\nBut\ ,"Brooklyn, NY"
Tue May 14 10:55:51 +0000 2019,Man watch what Democratic Congressman Stephen Solarz says at the end here  it I\'d remarkable the exte\ ,"Manhattan, NY"
Tue May 14 10:55:49 +0000 2019,"A little chilly out here on Long Island Sound #earlymorningcalltime #longislandsound @ Mamaroneck, New York ","Mamaroneck, NY"
Tue May 14 10:55:46 +0000 2019,What can the g spot do that the tip can\ ,"Huntington Station, NY"
Tue May 14 10:55:45 +0000 2019,"   You can\'t in all seriousness make a post about depression, then stigmatize\ ","Brooklyn, NY"
Tue May 14 10:57:47 +0000 2019,How fitting ,"New York, USA"
Tue May 14 10:57:45 +0000 2019,FYI     \ ,"Manhattan, NY"
Tue May 14 10:57:44 +0000 2019,"  Overcast looking a little like more rain...'""","Lake Ronkonkoma, NY"
Tue May 14 10:57:37 +0000 2019,"James Green\'s work in the tie ups against Ashnault was great stuff, particularly on the right side where he utilize\ ","Manhattan, NY"
Tue May 14 10:57:36 +0000 2019,Tonight!!\\nWatch The Drama Unfold...\\n#knicks #nets @ Amarachi ,"Brooklyn, NY"
Tue May 14 10:57:36 +0000 2019,Every day without this legislation passing is a victory for NY. Marijuana Legalization Hits a Wall: First in New Je\ ,"Bushnell Basin, NY"
Tue May 14 10:57:35 +0000 2019,  I really wish we could bury the word \ & call it for what it is \ tax\ problem with\ ,"Queens, NY"
Tue May 14 10:57:31 +0000 2019,15 days!!! ,"Binghamton, NY"
Tue May 14 10:57:31 +0000 2019,"Good morning, today the Knicks will not fall below second pick in the lottery. Have a blessed day'""","Queens, NY"
Tue May 14 10:57:30 +0000 2019,Special Event on #BethpageGolfCourse ,"Old Bethpage, NY"
Tue May 14 10:57:29 +0000 2019,Updated: Construction on #I87Northway Both directions from Twin Bridges; Town of Halfmoon; Town of Colonie Line...,"Colonie, NY"
Tue May 14 10:57:29 +0000 2019,Incident on #SBSBus at Sutphin Boulevard : Jamaica Avenue ,"Queens, NY"
Tue May 14 10:57:29 +0000 2019,Incident on #Q44Bus at Sutphin Boulevard : Jamaica Avenue ,"Queens, NY"
Tue May 14 10:57:29 +0000 2019,Incident on #Q20BBus at Sutphin Boulevard : Jamaica Avenue ,"Queens, NY"
Tue May 14 10:57:28 +0000 2019,Special Event on #BethpageGolfCourse ,"Old Bethpage, NY"
Tue May 14 10:57:28 +0000 2019,Construction on #Q20ABus SB at Sutphin Boulevard : Jamaica Avenue ,"Queens, NY"
Tue May 14 10:57:27 +0000 2019," It\ cheaper than therapy.'""","Clay, NY"
Tue May 14 10:57:26 +0000 2019,This is indeed a great book. Worth reading: ,"Manhattan, NY"
